# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
12941.0000 M438 5000000 2 20.0000 p13 p25 299 N p13->p20->p25
13054.9000 M400 5000000 1 1283.9000 p13 p28 278 N p13->p28
13191.0000 M445 5000000 1 57.0000 p38 p28 299 N p38->p28
13235.2000 M409 5000000 1 1204.2000 p16 p0 279 N p16->p0
13249.4000 M413 5000000 1 1091.4000 p0 p22 281 N p0->p22
13339.4000 M354 5000000 1 2902.4000 p8 p1 251 N p8->p1
13386.8000 M439 5000000 1 433.8000 p37 p1 292 N p37->p1
13468.2000 M453 5000000 2 90.2000 p36 p15 298 N p36->p31->p15
13488.6000 M449 5000000 1 234.6000 p35 p14 296 N p35->p14
13504.1000 M426 5000000 1 963.1000 p8 p14 283 N p8->p14
13507.0000 M457 5000000 1 10.0000 p17 p15 299 N p17->p15
13540.8000 M419 5000000 1 1209.8000 p12 p5 279 N p12->p5
13611.4000 M422 5000000 1 1191.4000 p13 p6 280 N p13->p6
13808.5000 M456 5000000 1 341.5000 p3 p21 294 N p3->p21
13830.1000 M468 5000000 3 30.1000 p8 p32 299 N p8->p7->p16->p32
